"YEAR","MONTH","DAY","DAY_OF_WEEK","AIRLINE","FLIGHT_NUMBER","TAIL_NUMBER","ORIGIN_AIRPORT","DESTINATION_AIRPORT","SCHEDULED_DEPARTURE","DEPARTURE_TIME","DEPARTURE_DELAY","TAXI_OUT","WHEELS_OFF","SCHEDULED_TIME","ELAPSED_TIME","AIR_TIME","DISTANCE","WHEELS_ON","TAXI_IN","SCHEDULED_ARRIVAL","ARRIVAL_TIME","ARRIVAL_DELAY","CANCELLATION_REASON","AIR_SYSTEM_DELAY","SECURITY_DELAY","AIRLINE_DELAY","LATE_AIRCRAFT_DELAY","WEATHER_DELAY","ARRIVAL_DELAY_OVERNIGHT_COUNT","DEPARTURE_DELAY_OVERNIGHT_COUNT","ELAPSED_TIME_OVERNIGHT_COUNT","AIR_TIME_OVERNIGHT_COUNT","TAXI_OUT_OVERNIGHT_COUNT","TAXI_IN_OVERNIGHT_COUNT","SCHEDULED_TIME_OVERNIGHT_COUNT"
"2015","3","29","7","VX",720,"N523VA","SFO","DAL",1720,1752,32,14,1806,315,308,290,1476,2256,4,2235,2300,25,"",0,0,0,25,0,0,0,0,0,0,0,0
"2015","3","29","7","DL",897,"N1402A","MCO","ATL",1730,1813,43,37,1850,107,113,64,404,1954,12,1917,2006,49,"",6,0,0,43,0,0,0,0,0,0,0,0
"2015","3","29","7","OO",4554,"N607SK","OMA","MSP",1730,1805,35,15,1820,70,67,48,282,1908,4,1840,1912,32,"",0,0,0,32,0,0,0,0,0,0,0,0
"2015","3","29","7","MQ",3650,"N691MQ","DFW","HOU",1735,1803,28,20,1823,74,74,49,247,1912,5,1849,1917,28,"",0,0,27,1,0,0,0,0,0,0,0,0
"2015","3","29","7","WN",897,"N251WN","LAX","HOU",1810,1855,45,15,1910,300,296,276,1390,2346,5,2310,2351,41,"",0,0,21,20,0,0,0,0,0,0,0,0
"2015","3","29","7","WN",2510,"N346SW","SFO","LAX",1820,1914,54,10,1924,85,73,55,337,2019,8,1945,2027,42,"",40,0,0,2,0,0,0,0,0,0,0,0
"2015","3","29","7","WN",3567,"N227WN","OAK","LAX",1825,1931,66,10,1941,70,75,59,337,2040,6,1935,2046,71,"",71,0,0,0,0,0,0,0,0,0,0,0
"2015","3","29","7","DL",1964,"N920DL","JAX","ATL",1835,1941,66,27,2008,90,84,45,270,2053,12,2005,2105,60,"",0,0,0,60,0,0,0,0,0,0,0,0
"2015","3","29","7","WN",4812,"N420WN","HOU","MEM",1945,2003,18,12,2015,80,84,67,484,2122,5,2105,2127,22,"",4,0,11,7,0,0,0,0,0,0,0,0
"2015","3","29","7","OO",5167,"N701SK","DEN","MEM",1946,2013,27,17,2030,194,186,163,872,2313,6,2300,2319,19,"",0,0,10,9,0,0,0,0,0,0,0,0
"2015","3","29","7","US",1975,"N170US","CLT","LAX",1950,1952,2,24,2016,139,169,111,2125,2207,34,2209,2241,32,"",30,0,2,0,0,0,0,0,0,0,0,0
"2015","3","29","7","UA",1045,"N77295","SFO","PHX",2010,2018,8,26,2044,119,127,92,651,2216,9,2209,2225,16,"",8,0,8,0,0,0,0,0,0,0,0,0
"2015","3","29","7","NK",719,"N521NK","LAS","LAX",2020,2036,16,22,2058,71,90,58,236,2156,10,2131,2206,35,"",19,0,0,16,0,0,0,0,0,0,0,0
"2015","3","29","7","UA",383,"N215UA","HNL","DEN",2020,2054,34,17,2111,635,616,590,3365,701,9,655,710,15,"",0,0,15,0,0,0,0,1,1,0,0,1
"2015","3","29","7","WN",697,"N231WN","LAX","ABQ",2025,2213,108,6,2219,160,156,145,677,44,5,2305,49,104,"",0,0,2,102,0,1,0,1,1,0,0,0
"2015","3","29","7","EV",5273,"N713EV","DTW","IAH",2046,2156,70,17,2213,130,112,86,1075,2339,9,2256,2348,52,"",0,0,52,0,0,0,0,0,0,0,0,0
"2015","3","29","7","AA",916,"N3FCAA","MIA","DCA",2110,2129,19,16,2145,155,152,127,919,2352,9,2345,1,16,"",0,0,0,16,0,1,0,1,0,0,1,0
"2015","3","29","7","F9",1261,"N211FR","ORD","LAS",2130,2209,39,14,2223,110,108,86,1514,2349,8,2320,2357,37,"",0,0,0,37,0,0,0,0,0,0,0,0
"2015","3","29","7","WN",1058,"N8605E","BWI","ROC",2200,2307,67,14,2321,70,74,51,277,12,9,2310,21,71,"",4,0,67,0,0,1,0,1,1,0,0,0
"2015","3","29","7","WN",877,"N8310C","MCO","BUF",2210,2323,73,13,2336,155,142,126,1011,142,3,45,145,60,"",0,0,0,60,0,0,0,1,1,0,0,1
"2015","3","30","1","WN",905,"N716SW","HOU","MDW",600,600,0,8,608,145,162,150,937,838,4,825,842,17,"",17,0,0,0,0,0,0,0,0,0,0,0
"2015","3","30","1","B6",198,"N760JB","MCO","LGA",603,754,111,16,810,147,151,127,950,1017,8,830,1025,115,"",4,0,111,0,0,0,0,0,0,0,0,0
"2015","3","30","1","B6",2191,"N529JB","BOS","TPA",650,749,59,16,805,202,194,175,1185,1100,3,1012,1103,51,"",0,0,51,0,0,0,0,0,0,0,0,0
"2015","3","30","1","WN",527,"N740SW","SMF","SEA",750,840,50,14,854,105,104,84,605,1018,6,935,1024,49,"",0,0,0,49,0,0,0,0,0,0,0,0
"2015","3","30","1","B6",113,"N292JB","HPN","FLL",800,754,-6,28,822,177,211,170,1097,1112,13,1057,1125,28,"",28,0,0,0,0,0,0,0,0,0,0,0
"2015","3","30","1","MQ",3480,"N655MQ","MIA","ORF",939,1031,52,11,1042,150,129,115,802,1237,3,1209,1240,31,"",0,0,31,0,0,0,0,0,0,0,0,0
"2015","3","30","1","B6",271,"N565JB","LGA","FLL",945,1123,98,33,1156,197,192,155,1076,1431,4,1302,1435,93,"",0,0,22,71,0,0,0,0,0,0,0,0
"2015","3","30","1","WN",3583,"N291WN","TPA","MHT",1030,1154,84,13,1207,170,160,144,1204,1431,3,1320,1434,74,"",0,0,74,0,0,0,0,0,0,0,0,0
"2015","3","30","1","B6",282,"N179JB","HOU","JFK",1106,1158,52,10,1208,273,251,236,1428,1604,5,1539,1609,30,"",0,0,2,28,0,0,0,0,0,0,0,0
"2015","3","30","1","WN",1961,"N781WN","TPA","FLL",1125,1248,83,9,1257,60,49,36,197,1333,4,1225,1337,72,"",0,0,0,72,0,0,0,0,0,0,0,0
"2015","3","30","1","US",1996,"N524UW","LAX","CLT",1130,1156,26,25,1221,465,454,422,2125,1923,7,1915,1930,15,"",0,0,0,15,0,0,0,0,0,0,0,0
"2015","3","30","1","NK",921,"N603NK","LGA","MYR",1140,1155,15,35,1230,112,129,88,563,1358,6,1332,1404,32,"",17,0,15,0,0,0,0,0,0,0,0,0
"2015","3","30","1","US",756,"N749US","BUF","CLT",1150,1226,36,17,1243,111,107,87,546,1410,3,1341,1413,32,"",0,0,3,29,0,0,0,0,0,0,0,0
"2015","3","30","1","EV",4999,"N884AS","MOB","ATL",1150,1245,55,14,1259,128,132,112,302,1451,6,1358,1457,59,"",4,0,0,55,0,0,0,0,0,0,0,0
"2015","3","30","1","B6",117,"N247JB","BOS","JFK",1306,1422,76,17,1439,85,70,47,187,1526,6,1431,1532,61,"",0,0,42,19,0,0,0,0,0,0,0,0
"2015","3","30","1","EV",5248,"N848AS","SGF","ATL",1411,1533,82,14,1547,159,162,138,563,1805,10,1650,1815,85,"",3,0,2,80,0,0,0,0,0,0,0,0
"2015","3","30","1","EV",4695,"N15985","EWR","MHT",1435,1521,46,14,1535,71,64,45,209,1620,5,1546,1625,39,"",0,0,39,0,0,0,0,0,0,0,0,0
"2015","3","30","1","AA",1465,"N3BUAA","MIA","TPA",1450,1532,42,13,1545,62,57,40,204,1625,4,1552,1629,37,"",0,0,0,37,0,0,0,0,0,0,0,0
"2015","3","30","1","B6",400,"N621JB","MSY","BOS",1640,1757,77,17,1814,251,250,228,1368,2202,5,2051,2207,76,"",0,0,10,66,0,0,0,0,0,0,0,0
"2015","3","30","1","OO",4631,"N779CA","ICT","MSP",1645,1645,0,26,1711,109,126,93,545,1844,7,1834,1851,17,"",17,0,0,0,0,0,0,0,0,0,0,0
"2015","3","30","1","B6",2416,"N618JB","AUS","MCO",1649,1714,25,15,1729,204,195,176,994,2025,4,2013,2029,16,"",0,0,16,0,0,0,0,0,0,0,0,0
"2015","3","30","1","EV",5151,"N933EV","ATL","TRI",1659,1947,168,14,2001,59,58,40,227,2041,4,1758,2045,167,"",0,0,162,5,0,0,0,0,0,0,0,0
"2015","3","30","1","EV",5335,"N528CA","ABY","ATL",1719,1806,47,9,1815,56,51,37,145,1852,5,1815,1857,42,"",0,0,0,42,0,0,0,0,0,0,0,0
"2015","3","30","1","OO",5219,"N507CA","SBN","ORD",1753,1827,34,15,1842,1437,1423,1400,84,1802,8,1750,1810,20,"",0,0,0,20,0,0,0,1,1,0,0,1
"2015","3","30","1","AA",2379,"N5BVAA","MIA","STT",1820,1926,66,12,1938,156,140,123,1107,2141,5,2056,2146,50,"",0,0,19,31,0,0,0,0,0,0,0,0
"2015","3","30","1","UA",206,"N817UA","ORD","EWR",1855,1928,33,16,1944,191,175,148,719,2212,11,2206,2223,17,"",0,0,5,12,0,0,0,0,0,0,0,0
"2015","3","30","1","AA",113,"N3JUAA","MIA","DEN",2000,2024,24,27,2051,148,156,121,1709,2252,8,2228,2300,32,"",8,0,1,23,0,0,0,0,0,0,0,0
"2015","3","30","1","WN",253,"N444WN","SMF","LAX",2000,2031,31,37,2108,80,109,64,373,2212,8,2120,2220,60,"",51,0,0,9,0,0,0,0,0,0,0,0
"2015","3","30","1","B6",1466,"N294JB","FLL","BUF",2005,2106,61,16,2122,177,172,154,1165,2356,2,2302,2358,56,"",0,0,18,38,0,0,0,0,0,0,0,0
"2015","3","30","1","WN",2599,"N383SW","LAX","SFO",2030,2056,26,13,2109,75,72,54,337,2203,5,2145,2208,23,"",0,0,0,23,0,0,0,0,0,0,0,0
"2015","3","30","1","DL",1535,"N829DN","ATL","IND",2040,2101,21,20,2121,94,91,67,432,2228,4,2214,2232,18,"",0,0,18,0,0,0,0,0,0,0,0,0
"2015","3","30","1","WN",4629,"N600WN","DAL","ATL",2050,2132,42,16,2148,180,171,149,721,17,6,2350,23,33,"",0,0,0,33,0,1,0,1,1,0,0,0
"2015","3","30","1","WN",451,"N202WN","FLL","PIT",2110,2206,56,16,2222,165,151,129,994,31,6,2355,37,42,"",0,0,3,39,0,1,0,1,1,0,0,0
"2015","3","30","1","UA",1165,"N68802","LAX","EWR",2243,2312,29,28,2340,491,495,459,2454,719,8,654,727,33,"",19,0,0,14,0,0,0,1,1,0,0,1
"2015","3","31","2","US",883,"N579UW","EWR","CLT",605,656,51,15,711,117,98,77,529,828,6,802,834,32,"",0,0,32,0,0,0,0,0,0,0,0,0
"2015","3","31","2","OO",4995,"N127SY","ORD","BOS",626,659,33,17,716,197,188,166,867,1002,5,943,1007,24,"",0,0,24,0,0,0,0,0,0,0,0,0
"2015","3","31","2","US",1863,"N954UW","RDU","PHL",655,650,-5,46,736,85,122,73,337,849,3,820,852,32,"",32,0,0,0,0,0,0,0,0,0,0,0
"2015","3","31","2","DL",2190,"N906DL","JFK","MIA",800,838,38,37,915,203,186,142,1089,1137,7,1123,1144,21,"",0,0,21,0,0,0,0,0,0,0,0,0
"2015","3","31","2","WN",421,"N790SW","HOU","SNA",850,1126,156,12,1138,100,85,69,1357,1247,4,1030,1251,141,"",0,0,5,136,0,0,0,0,0,0,0,0
"2015","3","31","2","UA",219,"N768UA","ORD","HNL",915,925,10,21,946,256,277,241,4243,1347,15,1331,1402,31,"",21,0,10,0,0,0,0,0,0,0,0,0
"2015","3","31","2","DL",890,"N333NW","ATL","MSP",1050,1055,5,35,1130,100,116,74,907,1244,7,1230,1251,21,"",21,0,0,0,0,0,0,0,0,0,0,0
"2015","3","31","2","AS",62,"N786AS","SIT","KTN",1144,1322,98,7,1329,47,52,41,183,1410,4,1231,1414,103,"",5,0,5,93,0,0,0,0,0,0,0,0
"2015","3","31","2","MQ",3260,"N615MQ","IND","JFK",1210,1257,47,17,1314,132,141,112,665,1506,12,1422,1518,56,"",9,0,47,0,0,0,0,0,0,0,0,0
"2015","3","31","2","MQ",3181,"N520MQ","ORD","DSM",1220,1250,30,38,1328,89,89,47,299,1415,4,1349,1419,30,"",0,0,21,9,0,0,0,0,0,0,0,0
"2015","3","31","2","AA",96,"N586AA","STL","DFW",1238,1306,28,13,1319,107,99,81,550,1440,5,1425,1445,20,"",0,0,0,20,0,0,0,0,0,0,0,0
"2015","3","31","2","US",633,"N203UW","PHX","OGG",1345,1339,-6,13,1352,208,229,211,2845,1723,5,1713,1728,15,"",15,0,0,0,0,0,0,0,0,0,0,0
"2015","3","31","2","DL",1330,"N972AT","DTW","CLT",1355,1505,70,10,1515,105,89,72,500,1627,7,1540,1634,54,"",0,0,54,0,0,0,0,0,0,0,0,0
"2015","3","31","2","AA",1144,"N3FJAA","DFW","LGA",1420,1654,154,14,1708,267,246,228,1389,2056,4,1847,2100,133,"",0,0,133,0,0,0,0,0,0,0,0,0
"2015","3","31","2","US",514,"N834AW","GEG","PHX",1455,1533,38,11,1544,154,158,138,1020,1802,9,1729,1811,42,"",4,0,25,13,0,0,0,0,0,0,0,0
"2015","3","31","2","OO",5384,"N569SW","SBP","LAX",1455,1524,29,7,1531,65,71,43,156,1614,21,1600,1635,35,"",6,0,1,28,0,0,0,0,0,0,0,0
"2015","3","31","2","WN",794,"N219WN","ATL","DCA",1530,1533,3,15,1548,105,119,96,547,1724,8,1715,1732,17,"",17,0,0,0,0,0,0,0,0,0,0,0
"2015","3","31","2","WN",685,"N287WN","DEN","MDW",1550,1632,42,10,1642,195,184,170,895,1932,4,1905,1936,31,"",0,0,2,29,0,0,0,0,0,0,0,0
"2015","3","31","2","MQ",3624,"N522MQ","COU","ORD",1625,1721,56,12,1733,80,71,50,315,1823,9,1745,1832,47,"",0,0,0,47,0,0,0,0,0,0,0,0
"2015","3","31","2","OO",2848,"N465SW","LAX","RNO",1654,2106,252,25,2131,86,89,60,391,2231,4,1820,2235,255,"",3,0,0,252,0,0,0,0,0,0,0,0
"2015","3","31","2","US",2153,"N965UW","DCA","LGA",1700,1736,36,30,1806,89,82,42,214,1848,10,1829,1858,29,"",0,0,29,0,0,0,0,0,0,0,0,0
"2015","3","31","2","AS",31,"N529AS","PHL","SEA",1750,1805,15,21,1826,180,192,166,2378,2112,5,2050,2117,27,"",12,0,15,0,0,0,0,0,0,0,0,0
"2015","3","31","2","WN",3668,"N317WN","DEN","DTW",1825,1904,39,10,1914,285,273,257,1123,2331,6,2310,2337,27,"",0,0,27,0,0,0,0,0,0,0,0,0
"2015","3","31","2","WN",3567,"N290WN","OAK","LAX",1825,1852,27,8,1900,70,71,57,337,1957,6,1935,2003,28,"",28,0,0,0,0,0,0,0,0,0,0,0
"2015","3","31","2","DL",729,"N3766","MSY","LAX",1851,1946,55,13,1959,154,153,110,1670,2149,30,2125,2219,54,"",54,0,0,0,0,0,0,0,0,0,0,0
"2015","3","31","2","AA",145,"N3CWAA","MIA","SAN",2005,2036,31,28,2104,151,155,122,2267,2306,5,2236,2311,35,"",4,0,31,0,0,0,0,0,0,0,0,0
"2015","3","31","2","AA",1332,"N3GTAA","DCA","MIA",2005,2049,44,12,2101,152,135,119,919,2300,4,2237,2304,27,"",0,0,21,6,0,0,0,0,0,0,0,0
"2015","3","31","2","WN",358,"N637SW","PHX","MSY",2020,2036,16,11,2047,290,289,275,1300,122,3,110,125,15,"",0,0,3,12,0,0,0,1,1,0,0,1
"2015","3","31","2","WN",1272,"N730SW","RSW","CAK",2120,2316,116,9,2325,155,150,137,991,142,4,2355,146,111,"",0,0,11,100,0,1,0,1,1,0,0,0
"2015","3","31","2","DL",1290,"N968DL","ATL","DTW",2150,2211,21,31,2242,118,127,89,594,11,7,2348,18,30,"",9,0,21,0,0,1,0,1,1,0,0,0
"2015","4","1","3","NK",902,"N606NK","DFW","MCO",725,722,-3,48,810,206,238,181,985,1111,9,1051,1120,29,"",29,0,0,0,0,0,0,0,0,0,0,0
"2015","4","1","3","WN",1205,"N726SW","PHX","STL",740,812,32,11,823,295,280,265,1262,1248,4,1235,1252,17,"",0,0,17,0,0,0,0,0,0,0,0,0
"2015","4","1","3","UA",1216,"N66808","EWR","SJU",855,910,15,43,953,230,250,202,1608,1315,5,1245,1320,35,"",35,0,0,0,0,0,0,0,0,0,0,0
"2015","4","1","3","DL",2205,"N934AT","ORD","DTW",904,925,21,30,955,136,145,107,235,1142,8,1120,1150,30,"",9,0,0,21,0,0,0,0,0,0,0,0
"2015","4","1","3","HA",11,"N393HA","SFO","HNL",930,933,3,17,950,150,164,144,2398,1214,3,1200,1217,17,"",0,0,3,0,14,0,0,0,0,0,0,0
"2015","4","1","3","WN",857,"N364SW","MCI","MDW",950,1004,14,11,1015,75,79,63,405,1118,5,1105,1123,18,"",4,0,14,0,0,0,0,0,0,0,0,0
"2015","4","1","3","B6",1633,"N228JB","BTV","JFK",954,1052,58,8,1100,80,58,46,266,1146,4,1114,1150,36,"",0,0,36,0,0,0,0,0,0,0,0,0
"2015","4","1","3","US",432,"N901AW","PHX","OGG",1040,1039,-1,24,1103,212,252,223,2845,1446,5,1412,1451,39,"",39,0,0,0,0,0,0,0,0,0,0,0
"2015","4","1","3","F9",506,"N927FR","DEN","LGA",1049,1044,-5,36,1120,340,361,312,1620,1632,13,1629,1645,16,"",16,0,0,0,0,0,0,0,0,0,0,0
"2015","4","1","3","WN",3,"N734SA","BHM","MDW",1100,1122,22,12,1134,110,108,91,570,1305,5,1250,1310,20,"",0,0,0,20,0,0,0,0,0,0,0,0
"2015","4","1","3","WN",344,"N399WN","TPA","MSY",1100,1126,26,9,1135,45,34,20,488,1155,5,1145,1200,15,"",0,0,2,13,0,0,0,0,0,0,0,0
"2015","4","1","3","UA",1067,"N26226","DEN","LGA",1110,1153,43,13,1206,344,339,322,1620,1728,4,1654,1732,38,"",0,0,33,5,0,0,0,0,0,0,0,0
"2015","4","1","3","EV",5334,"N861AS","ABY","ATL",1209,1226,17,12,1238,55,53,35,145,1313,6,1304,1319,15,"",0,0,0,15,0,0,0,0,0,0,0,0
"2015","4","1","3","WN",3124,"N657SW","LAX","SAT",1245,1317,32,8,1325,280,271,260,1211,1745,3,1725,1748,23,"",0,0,23,0,0,0,0,0,0,0,0,0
"2015","4","1","3","MQ",3505,"N617MQ","CVG","JFK",1250,1431,101,11,1442,124,126,106,589,1628,9,1454,1637,103,"",2,0,2,99,0,0,0,0,0,0,0,0
"2015","4","1","3","AS",343,"N513AS","OAK","SEA",1310,2015,425,16,2031,109,123,99,672,2210,8,1459,2218,439,"",14,0,425,0,0,0,0,0,0,0,0,0
"2015","4","1","3","OO",5530,"N951SW","BFL","DEN",1315,1419,64,18,1437,204,193,169,845,1726,6,1639,1732,53,"",0,0,0,53,0,0,0,0,0,0,0,0
"2015","4","1","3","AA",901,"N201AA","PNS","DFW",1330,1504,94,8,1512,126,115,98,604,1650,9,1536,1659,83,"",0,0,0,83,0,0,0,0,0,0,0,0
"2015","4","1","3","NK",630,"N608NK","DEN","ORD",1341,1336,-5,10,1346,210,234,171,888,1637,53,1711,1730,19,"",19,0,0,0,0,0,0,0,0,0,0,0
"2015","4","1","3","US",2023,"N169UW","PHX","LAX",1355,1354,-1,18,1412,94,126,93,370,1545,15,1529,1600,31,"",31,0,0,0,0,0,0,0,0,0,0,0
"2015","4","1","3","UA",235,"N853UA","IAH","SLC",1434,1645,131,18,1703,142,136,114,1195,1857,4,1656,1901,125,"",0,0,125,0,0,0,0,0,0,0,0,0
"2015","4","1","3","EV",5047,"N131EV","ATL","ALB",1510,1617,67,16,1633,141,134,117,853,1830,1,1731,1831,60,"",0,0,60,0,0,0,0,0,0,0,0,0
"2015","4","1","3","DL",1576,"N913DN","MCI","MSP",1515,1533,18,17,1550,84,93,70,393,1700,6,1639,1706,27,"",27,0,0,0,0,0,0,0,0,0,0,0
"2015","4","1","3","UA",1400,"N68836","DEN","IAH",1520,1518,-2,17,1535,198,219,195,862,1850,7,1838,1857,19,"",19,0,0,0,0,0,0,0,0,0,0,0
"2015","4","1","3","DL",2385,"N337NB","DTW","MSY",1520,1555,35,21,1616,93,86,59,926,1715,6,1653,1721,28,"",0,0,28,0,0,0,0,0,0,0,0,0
"2015","4","1","3","MQ",3004,"N931MQ","BHM","DFW",1530,1802,152,21,1823,127,132,100,597,2003,11,1737,2014,157,"",5,0,152,0,0,0,0,0,0,0,0,0
"2015","4","1","3","EV",2555,"N880AS","JAN","DFW",1612,1817,125,11,1828,94,99,77,408,1945,11,1746,1956,130,"",5,0,75,50,0,0,0,0,0,0,0,0
"2015","4","1","3","WN",610,"N915WN","BHM","BWI",1630,1711,41,7,1718,170,166,155,682,1953,4,1920,1957,37,"",0,0,3,34,0,0,0,0,0,0,0,0
"2015","4","1","3","DL",2572,"N375DA","BNA","LAX",1700,1659,-1,11,1710,170,191,128,1797,1918,52,1950,2010,20,"",20,0,0,0,0,0,0,0,0,0,0,0
"2015","4","1","3","AA",71,"N502AA","DFW","SJC",1710,1724,14,34,1758,114,128,92,1438,1930,2,1904,1932,28,"",14,0,0,0,14,0,0,0,0,0,0,0
"2015","4","1","3","OO",4697,"N455SW","BNA","CVG",1721,1753,32,10,1803,124,116,102,230,1945,4,1925,1949,24,"",0,0,0,24,0,0,0,0,0,0,0,0
"2015","4","1","3","EV",4533,"N11544","EWR","PWM",1744,1756,12,20,1816,75,79,55,284,1911,4,1859,1915,16,"",4,0,12,0,0,0,0,0,0,0,0,0
"2015","4","1","3","UA",1444,"N37263","EWR","PDX",1759,1929,90,16,1945,203,165,145,2434,2210,4,2122,2214,52,"",0,0,22,30,0,0,0,0,0,0,0,0
"2015","4","1","3","WN",298,"N220WN","SMF","BUR",1800,1825,25,6,1831,70,62,54,358,1925,2,1910,1927,17,"",0,0,2,15,0,0,0,0,0,0,0,0
"2015","4","1","3","AA",399,"N3FJAA","SAT","DFW",1810,1902,52,15,1917,74,77,47,247,2004,15,1924,2019,55,"",3,0,0,0,52,0,0,0,0,0,0,0
"2015","4","1","3","UA",746,"N844UA","LAX","SFO",1849,1951,62,24,2015,82,84,55,337,2110,5,2011,2115,64,"",2,0,59,3,0,0,0,0,0,0,0,0
"2015","4","1","3","DL",1451,"N915AT","ATL","AGS",1914,2001,47,13,2014,57,49,31,143,2045,5,2011,2050,39,"",0,0,39,0,0,0,0,0,0,0,0,0
"2015","4","1","3","WN",4652,"N479WN","LAX","BNA",1915,1949,34,8,1957,340,333,319,1797,116,6,55,122,27,"",0,0,3,24,0,0,0,1,1,0,0,1
"2015","4","1","3","WN",114,"N665WN","HOU","CHS",1945,2008,23,9,2017,190,184,171,928,2308,4,2255,2312,17,"",0,0,13,4,0,0,0,0,0,0,0,0
"2015","4","1","3","DL",2175,"N584NW","MSP","MCO",1950,2130,100,60,2230,248,290,226,1310,216,4,2358,220,142,"",42,0,0,0,100,1,0,1,1,0,0,0
"2015","4","1","3","WN",3233,"N218WN","LAS","BUR",1955,2027,32,12,2039,65,60,45,223,2124,3,2100,2127,27,"",0,0,4,23,0,0,0,0,0,0,0,0
"2015","4","1","3","WN",1034,"N904WN","MCO","MKE",2005,2042,37,14,2056,120,114,93,1066,2229,7,2205,2236,31,"",0,0,2,29,0,0,0,0,0,0,0,0
"2015","4","1","3","WN",394,"N934WN","PHX","OAK",2035,2054,19,8,2102,115,112,99,646,2241,5,2230,2246,16,"",0,0,2,14,0,0,0,0,0,0,0,0
"2015","4","1","3","WN",3452,"N705SW","MDW","DCA",2115,2140,25,16,2156,160,160,138,601,14,6,2355,20,25,"",0,0,25,0,0,1,0,1,1,0,0,0
"2015","4","1","3","DL",1162,"N154DL","LAX","JFK",2135,2252,77,28,2320,480,497,462,2475,702,7,535,709,94,"",17,0,36,41,0,0,0,1,1,0,0,1
"2015","4","1","3","WN",524,"N451WN","LAX","SJC",2150,2207,17,8,2215,65,64,52,308,2307,4,2255,2311,16,"",0,0,0,16,0,0,0,0,0,0,0,0
"2015","4","1","3","WN",3660,"N435WN","DEN","TUS",2200,2301,61,6,2307,55,41,32,639,2339,3,2255,2342,47,"",0,0,47,0,0,0,0,0,0,0,0,0
"2015","4","2","4","US",435,"N669AW","JFK","PHX",630,632,2,58,730,158,205,143,2153,953,4,908,957,49,"",47,0,2,0,0,0,0,0,0,0,0,0
"2015","4","2","4","OO",4979,"N905SW","FAR","ORD",720,724,4,28,752,115,132,92,557,924,12,915,936,21,"",17,0,4,0,0,0,0,0,0,0,0,0
"2015","4","2","4","AA",1690,"N028AA","ATL","LAX",720,738,18,11,749,117,116,101,1947,930,4,917,934,17,"",0,0,17,0,0,0,0,0,0,0,0,0
"2015","4","2","4","AA",342,"N3DCAA","DEN","ORD",725,849,84,48,937,211,232,172,888,1229,12,1056,1241,105,"",36,0,69,0,0,0,0,0,0,0,0,0
"2015","4","2","4","AA",2354,"N487AA","ORD","LAS",727,722,-5,22,744,122,146,116,1514,940,8,929,948,19,"",19,0,0,0,0,0,0,0,0,0,0,0
"2015","4","2","4","NK",121,"N616NK","ORD","RSW",835,946,71,14,1000,231,221,203,1120,1323,4,1226,1327,61,"",0,0,0,61,0,0,0,0,0,0,0,0
"2015","4","2","4","EV",4887,"N741EV","DTW","IND",855,1142,167,23,1205,74,72,45,231,1250,4,1009,1254,165,"",0,0,48,117,0,0,0,0,0,0,0,0
"2015","4","2","4","WN",4748,"N436WN","OAK","BOI",900,926,26,10,936,145,142,129,512,1145,3,1125,1148,23,"",0,0,0,23,0,0,0,0,0,0,0,0
"2015","4","2","4","EV",5842,"N21129","OKC","DEN",926,923,-3,22,945,48,69,38,495,1023,9,1014,1032,18,"",18,0,0,0,0,0,0,0,0,0,0,0
"2015","4","2","4","DL",422,"N705TW","JFK","LAX",930,931,1,20,951,207,224,181,2475,1252,23,1257,1315,18,"",18,0,0,0,0,0,0,0,0,0,0,0
"2015","4","2","4","OO",6349,"N793SK","SNA","SFO",944,959,15,11,1010,93,95,63,372,1113,21,1117,1134,17,"",2,0,0,15,0,0,0,0,0,0,0,0
"2015","4","2","4","EV",5079,"N748EV","MCI","DTW",1024,1330,186,15,1345,169,171,151,629,1616,5,1313,1621,188,"",2,0,186,0,0,0,0,0,0,0,0,0
"2015","4","2","4","F9",1273,"N216FR","ATL","ORD",1040,1040,0,48,1128,60,109,53,606,1221,8,1140,1229,49,"",49,0,0,0,0,0,0,0,0,0,0,0
"2015","4","2","4","DL",1821,"N678DL","DTW","PHX",1213,1214,1,19,1233,73,102,78,1671,1351,5,1326,1356,30,"",30,0,0,0,0,0,0,0,0,0,0,0
"2015","4","2","4","WN",2524,"N926WN","RSW","CAK",1225,1253,28,19,1312,160,151,127,991,1519,5,1505,1524,19,"",0,0,3,16,0,0,0,0,0,0,0,0
"2015","4","2","4","WN",381,"N660SW","SEA","SMF",1310,1326,16,23,1349,100,109,82,605,1511,4,1450,1515,25,"",9,0,16,0,0,0,0,0,0,0,0,0
"2015","4","2","4","OO",5431,"N917SW","MKE","ORD",1320,1348,28,8,1356,53,49,27,67,1423,14,1413,1437,24,"",0,0,11,13,0,0,0,0,0,0,0,0
"2015","4","2","4","UA",472,"N805UA","ORD","MDT",1332,1354,22,32,1426,162,170,136,594,1642,2,1614,1644,30,"",8,0,0,22,0,0,0,0,0,0,0,0
"2015","4","2","4","B6",514,"N827JB","LGB","JFK",1342,1429,47,30,1459,501,513,462,2465,2241,21,2203,2302,59,"",59,0,0,0,0,0,0,0,0,0,0,0
"2015","4","2","4","DL",2345,"N905DA","DTW","EWR",1350,1450,60,20,1510,105,93,69,488,1619,4,1535,1623,48,"",43,0,0,5,0,0,0,0,0,0,0,0
